,class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
28243,p,17.01,x,t,n,t,d,c,n,4.8,24.12,b,s,n,u,w,f,f,k,g,a
28244,p,14.08,x,t,k,t,d,c,w,5.19,25.77,b,s,g,u,w,f,f,k,l,u
28245,p,15.54,x,t,n,t,d,c,n,5.26,24.75,b,s,g,u,w,f,f,k,g,u
28246,p,11.29,x,t,k,t,d,c,b,5.48,27.63,b,s,g,u,w,f,f,k,l,u
28247,p,17.73,x,t,g,t,d,c,w,5.27,25.2,b,s,r,u,w,f,f,k,g,a
28248,p,13.53,f,t,r,t,d,c,w,5.14,26.78,b,s,r,u,w,f,f,k,g,u
28249,p,17.31,s,t,n,t,d,c,b,4.96,27.66,b,s,r,u,w,f,f,k,g,u
28250,p,10.69,x,t,r,t,d,c,b,4.63,21.69,b,s,r,u,w,f,f,k,g,u
28251,p,11.89,s,t,n,t,d,c,n,5.48,29.48,b,s,r,u,w,f,f,k,g,u
28252,p,13.08,s,t,r,t,d,c,w,5.26,27.36,b,s,g,u,w,f,f,k,d,a
28253,p,17.0,f,t,k,t,d,c,w,4.98,25.56,b,s,g,u,w,f,f,k,l,a
28254,p,16.89,f,t,g,t,d,c,w,4.74,24.29,b,s,g,u,w,f,f,k,l,a
28255,p,9.49,f,t,k,t,d,c,b,4.09,20.15,b,s,g,u,w,f,f,k,g,a
28256,p,15.05,x,t,k,t,d,c,n,5.17,25.62,b,s,g,u,w,f,f,k,d,u
28257,p,13.45,x,t,g,t,d,c,n,5.03,26.19,b,s,g,u,w,f,f,k,d,a
28258,p,13.84,x,t,r,t,d,c,b,5.31,25.12,b,s,n,u,w,f,f,k,g,a
28259,p,15.15,s,t,k,t,d,c,n,5.25,27.31,b,s,r,u,w,f,f,k,l,a
28260,p,12.29,f,t,g,t,d,c,w,4.76,24.26,b,s,n,u,w,f,f,k,l,a
28261,p,12.46,s,t,g,t,d,c,w,5.35,25.56,b,s,g,u,w,f,f,k,l,a
28262,p,13.29,s,t,k,t,d,c,b,4.9,25.75,b,s,g,u,w,f,f,k,g,a
28263,p,13.52,f,t,r,t,d,c,b,4.53,22.5,b,s,n,u,w,f,f,k,l,u
28264,p,15.27,s,t,g,t,d,c,w,5.73,28.24,b,s,n,u,w,f,f,k,g,a
28265,p,10.27,s,t,g,t,d,c,n,5.03,23.19,b,s,g,u,w,f,f,k,l,u
28266,p,17.8,f,t,n,t,d,c,n,5.29,24.93,b,s,g,u,w,f,f,k,g,u
28267,p,13.88,f,t,n,t,d,c,n,4.93,26.63,b,s,r,u,w,f,f,k,l,a
28268,p,14.02,x,t,k,t,d,c,w,4.74,26.35,b,s,r,u,w,f,f,k,l,u
28269,p,14.95,f,t,r,t,d,c,b,5.26,25.67,b,s,g,u,w,f,f,k,d,u
28270,p,14.13,x,t,n,t,d,c,n,5.22,26.98,b,s,r,u,w,f,f,k,l,u
28271,p,16.47,f,t,r,t,d,c,b,5.6,29.4,b,s,g,u,w,f,f,k,d,a
28272,p,16.23,x,t,n,t,d,c,n,4.67,24.44,b,s,g,u,w,f,f,k,g,u
28273,p,15.2,s,t,r,t,d,c,n,4.94,25.82,b,s,r,u,w,f,f,k,g,a
28274,p,14.04,s,t,n,t,d,c,w,5.08,24.52,b,s,g,u,w,f,f,k,g,a
28275,p,12.8,s,t,r,t,d,c,b,5.67,28.31,b,s,r,u,w,f,f,k,l,a
28276,p,13.26,s,t,k,t,d,c,w,5.41,27.17,b,s,r,u,w,f,f,k,g,a
28277,p,14.45,x,t,r,t,d,c,b,4.78,23.17,b,s,r,u,w,f,f,k,d,u
28278,p,14.06,x,t,r,t,d,c,b,5.48,24.52,b,s,r,u,w,f,f,k,g,a
28279,p,13.43,f,t,r,t,d,c,b,5.13,26.62,b,s,r,u,w,f,f,k,l,u
28280,p,9.28,f,t,r,t,d,c,b,4.92,23.14,b,s,n,u,w,f,f,k,l,u
28281,p,11.02,x,t,g,t,d,c,w,4.87,22.64,b,s,n,u,w,f,f,k,g,u
28282,p,14.25,f,t,g,t,d,c,b,5.26,24.99,b,s,g,u,w,f,f,k,l,a
28283,p,12.98,f,t,n,t,d,c,b,4.7,24.86,b,s,g,u,w,f,f,k,l,a
28284,p,14.9,f,t,k,t,d,c,n,5.68,27.93,b,s,g,u,w,f,f,k,d,a
28285,p,17.49,f,t,k,t,d,c,w,4.89,26.03,b,s,g,u,w,f,f,k,l,u
28286,p,14.48,f,t,k,t,d,c,w,4.82,23.99,b,s,g,u,w,f,f,k,g,u
28287,p,11.92,x,t,r,t,d,c,n,5.07,25.6,b,s,g,u,w,f,f,k,d,u
28288,p,9.11,s,t,g,t,d,c,n,4.58,22.87,b,s,n,u,w,f,f,k,d,u
28289,p,14.18,s,t,r,t,d,c,b,5.18,26.25,b,s,g,u,w,f,f,k,g,u
28290,p,16.7,s,t,g,t,d,c,b,5.47,28.17,b,s,n,u,w,f,f,k,g,a
28291,p,12.88,x,t,r,t,d,c,n,4.86,24.01,b,s,r,u,w,f,f,k,g,a
28292,p,14.27,s,t,k,t,d,c,b,5.1,24.22,b,s,r,u,w,f,f,k,d,a
28293,p,14.86,s,t,g,t,d,c,n,5.62,27.76,b,s,n,u,w,f,f,k,d,a
28294,p,10.67,x,t,r,t,d,c,b,4.8,23.96,b,s,g,u,w,f,f,k,d,u
28295,p,10.83,f,t,r,t,d,c,b,4.45,21.62,b,s,g,u,w,f,f,k,l,u
28296,p,13.86,f,t,n,t,d,c,b,5.12,25.06,b,s,n,u,w,f,f,k,g,a
28297,p,16.18,s,t,r,t,d,c,b,5.28,27.09,b,s,n,u,w,f,f,k,g,a
28298,p,13.98,f,t,r,t,d,c,b,5.1,26.34,b,s,r,u,w,f,f,k,l,u
28299,p,12.8,s,t,g,t,d,c,n,5.13,25.78,b,s,r,u,w,f,f,k,l,a
28300,p,14.78,s,t,k,t,d,c,b,5.07,24.16,b,s,r,u,w,f,f,k,l,a
28301,p,7.3,f,t,r,t,d,c,n,4.49,23.48,b,s,n,u,w,f,f,k,d,u
28302,p,13.75,s,t,k,t,d,c,n,5.27,26.03,b,s,n,u,w,f,f,k,d,u
28303,p,14.28,s,t,k,t,d,c,b,5.38,24.83,b,s,r,u,w,f,f,k,l,u
28304,p,3.94,s,t,k,t,d,c,w,3.73,21.73,b,s,r,u,w,f,f,k,g,a
28305,p,13.74,s,t,g,t,d,c,w,5.06,25.98,b,s,g,u,w,f,f,k,l,a
28306,p,12.14,s,t,r,t,d,c,w,4.6,23.27,b,s,r,u,w,f,f,k,d,a
28307,p,14.56,x,t,n,t,d,c,w,5.3,25.59,b,s,g,u,w,f,f,k,d,a
28308,p,8.68,x,t,k,t,d,c,b,3.88,18.99,b,s,r,u,w,f,f,k,d,u
28309,p,14.69,f,t,g,t,d,c,w,4.83,26.64,b,s,r,u,w,f,f,k,l,u
28310,p,12.63,x,t,r,t,d,c,b,4.97,22.43,b,s,g,u,w,f,f,k,g,u
28311,p,13.4,s,t,n,t,d,c,w,5.47,28.64,b,s,n,u,w,f,f,k,d,a
28312,p,13.4,s,t,g,t,d,c,b,5.24,24.91,b,s,r,u,w,f,f,k,g,u
28313,p,12.51,f,t,k,t,d,c,w,5.43,23.35,b,s,r,u,w,f,f,k,g,a
28314,p,15.75,s,t,k,t,d,c,n,5.76,25.71,b,s,g,u,w,f,f,k,d,u
28315,p,12.25,f,t,r,t,d,c,n,4.68,23.32,b,s,r,u,w,f,f,k,d,a
28316,p,10.24,f,t,r,t,d,c,n,4.93,22.52,b,s,n,u,w,f,f,k,d,u
28317,p,14.82,x,t,k,t,d,c,w,5.01,26.41,b,s,r,u,w,f,f,k,g,u
28318,p,12.92,s,t,k,t,d,c,n,4.6,24.89,b,s,r,u,w,f,f,k,d,u
28319,p,14.72,s,t,k,t,d,c,b,5.17,24.98,b,s,r,u,w,f,f,k,l,a
28320,p,18.54,f,t,n,t,d,c,n,5.28,25.96,b,s,g,u,w,f,f,k,l,u
28321,p,14.76,s,t,k,t,d,c,w,5.02,22.82,b,s,r,u,w,f,f,k,l,u
28322,p,12.65,f,t,g,t,d,c,n,4.83,23.67,b,s,g,u,w,f,f,k,g,a
28323,p,14.7,x,t,k,t,d,c,n,5.05,27.37,b,s,g,u,w,f,f,k,g,u
28324,p,16.95,f,t,g,t,d,c,n,4.85,25.41,b,s,r,u,w,f,f,k,l,a
28325,p,16.53,s,t,r,t,d,c,n,4.98,27.31,b,s,r,u,w,f,f,k,l,u
28326,p,15.59,f,t,r,t,d,c,n,5.06,25.95,b,s,g,u,w,f,f,k,g,a
28327,p,10.44,x,t,n,t,d,c,b,5.05,22.65,b,s,r,u,w,f,f,k,d,u
28328,p,13.84,x,t,r,t,d,c,w,5.03,25.39,b,s,r,u,w,f,f,k,l,a
28329,p,13.36,s,t,k,t,d,c,w,5.34,25.42,b,s,r,u,w,f,f,k,l,a
28330,p,10.61,x,t,r,t,d,c,b,4.85,25.63,b,s,g,u,w,f,f,k,l,a
28331,p,11.78,f,t,k,t,d,c,w,4.76,23.95,b,s,n,u,w,f,f,k,d,a
28332,p,13.16,x,t,n,t,d,c,n,5.0,24.98,b,s,g,u,w,f,f,k,l,u
28333,p,14.23,f,t,r,t,d,c,w,5.47,29.0,b,s,r,u,w,f,f,k,l,u
28334,p,13.95,x,t,k,t,d,c,w,4.88,24.48,b,s,n,u,w,f,f,k,l,u
28335,p,13.71,x,t,n,t,d,c,w,4.8,23.55,b,s,r,u,w,f,f,k,l,a
28336,p,15.01,s,t,n,t,d,c,n,5.15,27.29,b,s,r,u,w,f,f,k,d,u
28337,p,15.19,x,t,g,t,d,c,b,4.93,23.71,b,s,n,u,w,f,f,k,l,a
28338,p,15.65,s,t,r,t,d,c,n,5.43,26.39,b,s,n,u,w,f,f,k,d,a
28339,p,13.72,f,t,k,t,d,c,b,4.95,24.27,b,s,g,u,w,f,f,k,l,u
28340,p,12.72,x,t,n,t,d,c,b,4.66,24.71,b,s,n,u,w,f,f,k,g,u
28341,p,10.98,x,t,g,t,d,c,w,4.48,24.58,b,s,r,u,w,f,f,k,l,a
28342,p,16.15,s,t,k,t,d,c,n,4.99,25.3,b,s,n,u,w,f,f,k,d,u
28343,p,12.47,s,t,k,t,d,c,n,5.64,27.02,b,s,r,u,w,f,f,k,g,a
28344,p,9.21,f,t,k,t,d,c,n,4.76,24.98,b,s,g,u,w,f,f,k,d,a
28345,p,10.38,x,t,r,t,d,c,b,4.98,24.89,b,s,n,u,w,f,f,k,l,a
28346,p,13.65,x,t,g,t,d,c,w,4.95,24.36,b,s,g,u,w,f,f,k,l,u
28347,p,14.42,x,t,k,t,d,c,n,4.85,25.02,b,s,n,u,w,f,f,k,l,u
28348,p,11.73,x,t,n,t,d,c,n,4.11,22.88,b,s,g,u,w,f,f,k,d,u
28349,p,9.37,s,t,n,t,d,c,w,4.38,21.9,b,s,n,u,w,f,f,k,g,u
28350,p,15.4,x,t,n,t,d,c,w,4.66,23.42,b,s,n,u,w,f,f,k,g,a
28351,p,15.04,f,t,g,t,d,c,b,5.63,28.11,b,s,n,u,w,f,f,k,d,u
28352,p,12.52,x,t,k,t,d,c,b,4.78,22.48,b,s,r,u,w,f,f,k,d,a
28353,p,17.14,x,t,k,t,d,c,w,5.32,26.89,b,s,n,u,w,f,f,k,d,a
28354,p,13.42,s,t,k,t,d,c,b,5.47,24.25,b,s,r,u,w,f,f,k,g,a
28355,p,15.59,s,t,g,t,d,c,w,5.3,26.32,b,s,n,u,w,f,f,k,g,u
28356,p,15.08,x,t,k,t,d,c,w,4.62,23.8,b,s,n,u,w,f,f,k,g,u
28357,p,15.97,s,t,k,t,d,c,b,5.44,27.26,b,s,n,u,w,f,f,k,g,u
28358,p,11.43,x,t,k,t,d,c,n,4.91,23.3,b,s,n,u,w,f,f,k,d,a
28359,p,15.54,x,t,k,t,d,c,b,5.51,27.43,b,s,g,u,w,f,f,k,l,a
28360,p,15.81,f,t,k,t,d,c,n,5.11,25.23,b,s,g,u,w,f,f,k,l,a
28361,p,15.24,x,t,r,t,d,c,w,5.56,27.38,b,s,r,u,w,f,f,k,l,a
28362,p,14.24,x,t,r,t,d,c,b,4.93,26.01,b,s,n,u,w,f,f,k,g,a
28363,p,14.29,x,t,n,t,d,c,n,5.52,26.16,b,s,r,u,w,f,f,k,d,a
28364,p,14.24,s,t,r,t,d,c,n,4.87,23.92,b,s,n,u,w,f,f,k,l,u
28365,p,15.41,s,t,g,t,d,c,n,5.12,26.54,b,s,n,u,w,f,f,k,d,a
28366,p,10.75,x,t,g,t,d,c,w,5.35,26.94,b,s,n,u,w,f,f,k,d,a
28367,p,10.68,x,t,r,t,d,c,w,4.63,22.94,b,s,r,u,w,f,f,k,l,a
28368,p,15.51,x,t,n,t,d,c,w,4.99,24.33,b,s,n,u,w,f,f,k,d,a
28369,p,14.64,x,t,r,t,d,c,w,5.17,25.69,b,s,r,u,w,f,f,k,l,a
28370,p,13.27,x,t,r,t,d,c,w,4.96,24.38,b,s,g,u,w,f,f,k,d,a
28371,p,13.39,x,t,r,t,d,c,n,4.94,25.44,b,s,n,u,w,f,f,k,l,u
28372,p,14.35,s,t,g,t,d,c,w,5.01,26.46,b,s,g,u,w,f,f,k,d,a
28373,p,15.24,f,t,n,t,d,c,n,4.73,26.3,b,s,n,u,w,f,f,k,g,u
28374,p,12.05,s,t,n,t,d,c,b,5.08,25.16,b,s,g,u,w,f,f,k,d,a
28375,p,11.81,f,t,g,t,d,c,n,5.15,25.7,b,s,g,u,w,f,f,k,l,u
28376,p,12.07,s,t,r,t,d,c,w,4.97,24.16,b,s,g,u,w,f,f,k,d,u
28377,p,15.07,f,t,k,t,d,c,n,4.89,23.83,b,s,r,u,w,f,f,k,l,a
28378,p,13.74,x,t,k,t,d,c,b,4.94,25.79,b,s,n,u,w,f,f,k,d,a
28379,p,12.67,s,t,n,t,d,c,w,4.37,20.59,b,s,r,u,w,f,f,k,g,a
28380,p,12.18,x,t,g,t,d,c,n,4.62,26.41,b,s,r,u,w,f,f,k,d,u
28381,p,8.84,s,t,k,t,d,c,n,4.97,25.24,b,s,n,u,w,f,f,k,l,a
28382,p,11.65,x,t,r,t,d,c,b,5.06,24.01,b,s,r,u,w,f,f,k,d,a
28383,p,14.02,f,t,r,t,d,c,b,5.06,25.27,b,s,g,u,w,f,f,k,g,u
28384,p,10.1,s,t,n,t,d,c,b,4.93,23.85,b,s,n,u,w,f,f,k,l,a
28385,p,15.45,x,t,g,t,d,c,b,5.57,28.33,b,s,g,u,w,f,f,k,l,a
28386,p,13.14,s,t,k,t,d,c,w,4.81,25.05,b,s,g,u,w,f,f,k,l,u
28387,p,12.78,s,t,k,t,d,c,n,5.3,24.7,b,s,n,u,w,f,f,k,d,u
28388,p,12.36,f,t,n,t,d,c,w,4.82,25.49,b,s,g,u,w,f,f,k,d,u
28389,p,15.19,s,t,k,t,d,c,w,4.94,26.26,b,s,r,u,w,f,f,k,l,a
28390,p,16.48,f,t,n,t,d,c,b,5.33,25.87,b,s,n,u,w,f,f,k,g,a
28391,p,14.56,s,t,n,t,d,c,n,5.21,26.61,b,s,n,u,w,f,f,k,l,u
28392,p,8.11,x,t,r,t,d,c,b,4.56,21.12,b,s,r,u,w,f,f,k,g,a
28393,p,16.6,f,t,n,t,d,c,w,5.43,25.88,b,s,n,u,w,f,f,k,d,u
28394,p,12.1,s,t,r,t,d,c,b,5.36,26.58,b,s,n,u,w,f,f,k,l,a
28395,p,15.27,s,t,r,t,d,c,w,5.33,25.87,b,s,r,u,w,f,f,k,g,u
28396,p,14.2,f,t,g,t,d,c,w,5.39,26.43,b,s,r,u,w,f,f,k,d,a
28397,p,13.65,x,t,n,t,d,c,n,4.83,24.38,b,s,r,u,w,f,f,k,g,a
28398,p,10.68,s,t,r,t,d,c,n,4.76,24.64,b,s,g,u,w,f,f,k,g,a
28399,p,10.53,x,t,n,t,d,c,b,5.09,24.1,b,s,r,u,w,f,f,k,l,u
28400,p,12.73,f,t,r,t,d,c,b,4.94,23.95,b,s,r,u,w,f,f,k,d,u
28401,p,13.96,s,t,r,t,d,c,n,5.67,24.99,b,s,r,u,w,f,f,k,l,a
28402,p,12.1,x,t,g,t,d,c,b,4.92,24.81,b,s,r,u,w,f,f,k,g,a
28403,p,11.32,s,t,r,t,d,c,b,4.52,23.02,b,s,n,u,w,f,f,k,l,u
28404,p,14.12,x,t,n,t,d,c,w,5.14,26.55,b,s,n,u,w,f,f,k,d,a
28405,p,11.97,x,t,g,t,d,c,w,4.91,26.91,b,s,r,u,w,f,f,k,l,a
28406,p,12.46,f,t,r,t,d,c,b,5.05,23.28,b,s,g,u,w,f,f,k,d,a
28407,p,11.94,x,t,n,t,d,c,b,4.93,24.54,b,s,r,u,w,f,f,k,l,u
28408,p,11.54,f,t,r,t,d,c,n,5.08,25.58,b,s,g,u,w,f,f,k,g,u
28409,p,15.12,s,t,k,t,d,c,n,5.05,24.98,b,s,n,u,w,f,f,k,d,a
28410,p,13.59,x,t,n,t,d,c,n,5.52,25.85,b,s,n,u,w,f,f,k,g,a
28411,p,13.96,x,t,g,t,d,c,w,4.95,25.2,b,s,n,u,w,f,f,k,g,u
28412,p,15.43,x,t,n,t,d,c,n,5.32,26.97,b,s,g,u,w,f,f,k,g,u
28413,p,13.81,x,t,n,t,d,c,w,4.52,25.55,b,s,r,u,w,f,f,k,d,a
28414,p,13.08,s,t,k,t,d,c,b,5.18,24.73,b,s,g,u,w,f,f,k,d,u
28415,p,17.07,x,t,k,t,d,c,b,5.05,25.32,b,s,r,u,w,f,f,k,d,a
28416,p,16.03,f,t,k,t,d,c,w,5.42,27.03,b,s,r,u,w,f,f,k,d,u
28417,p,11.11,s,t,r,t,d,c,w,4.92,22.39,b,s,n,u,w,f,f,k,d,a
28418,p,16.31,x,t,r,t,d,c,w,5.34,24.7,b,s,n,u,w,f,f,k,l,u
28419,p,13.46,s,t,n,t,d,c,w,5.05,24.83,b,s,r,u,w,f,f,k,g,a
28420,p,15.29,f,t,r,t,d,c,n,5.07,26.73,b,s,n,u,w,f,f,k,l,a
28421,p,18.69,x,t,k,t,d,c,w,6.06,28.21,b,s,r,u,w,f,f,k,l,u
28422,p,11.79,s,t,k,t,d,c,n,4.75,24.35,b,s,r,u,w,f,f,k,l,a
28423,p,13.96,f,t,g,t,d,c,w,5.02,23.97,b,s,r,u,w,f,f,k,d,u
28424,p,16.3,s,t,k,t,d,c,n,5.4,26.0,b,s,r,u,w,f,f,k,l,u
28425,p,10.73,s,t,n,t,d,c,n,4.98,24.36,b,s,n,u,w,f,f,k,l,a
28426,p,13.71,f,t,r,t,d,c,b,5.05,22.83,b,s,n,u,w,f,f,k,l,a
28427,p,14.14,x,t,k,t,d,c,b,5.51,26.46,b,s,n,u,w,f,f,k,l,u
28428,p,12.85,f,t,g,t,d,c,b,5.16,24.77,b,s,n,u,w,f,f,k,d,u
28429,p,16.41,x,t,n,t,d,c,b,5.19,27.08,b,s,n,u,w,f,f,k,g,a
28430,p,17.01,s,t,g,t,d,c,b,5.35,26.41,b,s,n,u,w,f,f,k,d,a
28431,p,11.71,x,t,r,t,d,c,w,5.53,27.57,b,s,r,u,w,f,f,k,g,u
28432,p,11.32,x,t,k,t,d,c,b,4.71,23.11,b,s,g,u,w,f,f,k,l,a
28433,p,11.76,x,t,g,t,d,c,b,4.96,23.84,b,s,g,u,w,f,f,k,g,u
28434,p,20.91,f,t,k,t,d,c,b,5.35,27.6,b,s,r,u,w,f,f,k,d,u
28435,p,10.19,f,t,k,t,d,c,n,5.19,25.37,b,s,r,u,w,f,f,k,d,a
28436,p,13.14,f,t,k,t,d,c,n,5.0,26.62,b,s,n,u,w,f,f,k,d,u
28437,p,14.01,f,t,n,t,d,c,n,5.24,25.84,b,s,r,u,w,f,f,k,d,u
28438,p,17.26,x,t,n,t,d,c,n,4.91,24.52,b,s,n,u,w,f,f,k,d,a
28439,p,16.83,x,t,r,t,d,c,n,5.03,24.8,b,s,n,u,w,f,f,k,g,u
28440,p,14.82,s,t,k,t,d,c,n,4.81,25.05,b,s,g,u,w,f,f,k,d,a
28441,p,9.78,s,t,g,t,d,c,b,4.56,22.52,b,s,r,u,w,f,f,k,g,u
28442,p,11.57,x,t,k,t,d,c,w,4.93,24.28,b,s,g,u,w,f,f,k,d,a
28443,p,15.08,s,t,r,t,d,c,w,4.72,22.69,b,s,n,u,w,f,f,k,d,a
28444,p,17.62,f,t,k,t,d,c,n,5.45,28.56,b,s,r,u,w,f,f,k,l,u
28445,p,16.3,x,t,n,t,d,c,w,5.6,26.55,b,s,r,u,w,f,f,k,l,u
28446,p,15.79,s,t,n,t,d,c,b,5.27,27.61,b,s,r,u,w,f,f,k,l,a
28447,p,13.82,s,t,k,t,d,c,b,5.48,25.83,b,s,n,u,w,f,f,k,d,u
28448,p,16.53,s,t,g,t,d,c,n,5.53,27.5,b,s,r,u,w,f,f,k,l,u
28449,p,13.04,x,t,k,t,d,c,w,4.69,21.72,b,s,g,u,w,f,f,k,g,a
28450,p,7.33,x,t,g,t,d,c,w,4.38,23.07,b,s,n,u,w,f,f,k,d,u
28451,p,12.79,x,t,r,t,d,c,n,5.05,26.72,b,s,g,u,w,f,f,k,d,a
28452,p,12.35,x,t,g,t,d,c,n,5.09,26.89,b,s,g,u,w,f,f,k,d,a
28453,p,15.33,s,t,n,t,d,c,n,4.68,23.37,b,s,g,u,w,f,f,k,d,a
28454,p,14.99,s,t,r,t,d,c,b,5.23,26.24,b,s,g,u,w,f,f,k,l,a
28455,p,13.57,f,t,g,t,d,c,w,5.27,24.8,b,s,r,u,w,f,f,k,g,a
28456,p,13.6,x,t,n,t,d,c,b,4.83,25.62,b,s,n,u,w,f,f,k,l,a
28457,p,11.15,x,t,r,t,d,c,b,4.99,25.94,b,s,r,u,w,f,f,k,g,u
28458,p,11.08,s,t,n,t,d,c,n,4.88,26.23,b,s,r,u,w,f,f,k,d,a
28459,p,14.2,f,t,k,t,d,c,b,5.06,27.51,b,s,g,u,w,f,f,k,d,a
28460,p,10.82,s,t,g,t,d,c,b,4.37,25.34,b,s,r,u,w,f,f,k,d,u
28461,p,12.82,s,t,r,t,d,c,n,5.31,26.04,b,s,g,u,w,f,f,k,g,u
28462,p,11.87,s,t,g,t,d,c,w,5.62,27.75,b,s,n,u,w,f,f,k,d,u
28463,p,16.5,s,t,r,t,d,c,w,5.13,29.23,b,s,g,u,w,f,f,k,g,a
28464,p,13.17,s,t,g,t,d,c,b,5.24,25.45,b,s,g,u,w,f,f,k,l,a
28465,p,15.54,f,t,k,t,d,c,b,5.46,28.08,b,s,g,u,w,f,f,k,d,u
28466,p,9.9,s,t,n,t,d,c,b,4.64,25.81,b,s,r,u,w,f,f,k,l,a
28467,p,15.33,f,t,r,t,d,c,b,5.56,26.95,b,s,n,u,w,f,f,k,d,a
28468,p,13.4,s,t,r,t,d,c,b,5.35,25.96,b,s,g,u,w,f,f,k,l,u
28469,p,16.44,f,t,n,t,d,c,b,5.28,27.21,b,s,r,u,w,f,f,k,l,u
28470,p,8.4,f,t,r,t,d,c,n,4.55,23.06,b,s,n,u,w,f,f,k,l,a
28471,p,10.47,s,t,k,t,d,c,n,4.76,22.49,b,s,g,u,w,f,f,k,d,a
28472,p,9.69,f,t,k,t,d,c,n,4.77,24.17,b,s,r,u,w,f,f,k,g,u
28473,p,15.2,s,t,n,t,d,c,n,4.94,23.07,b,s,g,u,w,f,f,k,l,u
28474,p,15.33,x,t,n,t,d,c,b,5.16,26.6,b,s,n,u,w,f,f,k,g,a
28475,p,15.69,f,t,k,t,d,c,n,5.38,26.89,b,s,n,u,w,f,f,k,d,u
28476,p,8.78,s,t,n,t,d,c,w,4.56,23.98,b,s,n,u,w,f,f,k,d,u
28477,p,14.01,x,t,k,t,d,c,w,4.78,24.71,b,s,r,u,w,f,f,k,l,u
28478,p,10.54,f,t,r,t,d,c,b,4.58,23.89,b,s,n,u,w,f,f,k,d,a
28479,p,14.6,f,t,n,t,d,c,n,5.22,26.35,b,s,n,u,w,f,f,k,l,u
28480,p,18.73,x,t,r,t,d,c,w,5.06,24.02,b,s,r,u,w,f,f,k,l,a
28481,p,9.56,s,t,k,t,d,c,b,4.94,24.21,b,s,r,u,w,f,f,k,d,u
28482,p,11.61,s,t,n,t,d,c,b,5.0,25.02,b,s,g,u,w,f,f,k,d,a
28483,p,15.74,s,t,n,t,d,c,w,5.13,24.26,b,s,r,u,w,f,f,k,d,u
28484,p,12.38,x,t,n,t,d,c,n,4.89,24.13,b,s,r,u,w,f,f,k,d,a
28485,p,15.54,x,t,k,t,d,c,n,5.07,26.45,b,s,n,u,w,f,f,k,d,u
28486,p,10.56,s,t,g,t,d,c,n,4.92,24.05,b,s,n,u,w,f,f,k,g,a
28487,p,16.19,f,t,k,t,d,c,b,5.48,27.21,b,s,n,u,w,f,f,k,d,u
28488,p,12.42,f,t,g,t,d,c,n,4.27,21.47,b,s,g,u,w,f,f,k,g,a
28489,p,8.05,f,t,n,t,d,c,w,4.93,24.45,b,s,n,u,w,f,f,k,g,a
28490,p,14.43,s,t,k,t,d,c,n,5.06,25.16,b,s,g,u,w,f,f,k,l,u
28491,p,13.56,x,t,r,t,d,c,w,4.67,25.53,b,s,r,u,w,f,f,k,d,u
28492,p,10.66,x,t,r,t,d,c,w,4.82,23.05,b,s,r,u,w,f,f,k,d,a
28493,p,11.81,s,t,k,t,d,c,w,5.35,25.16,b,s,n,u,w,f,f,k,d,u
28494,p,9.39,f,t,r,t,d,c,n,4.73,23.12,b,s,r,u,w,f,f,k,g,u
28495,p,13.82,x,t,r,t,d,c,b,5.06,23.7,b,s,r,u,w,f,f,k,g,a
28496,p,13.86,f,t,g,t,d,c,b,5.05,26.15,b,s,n,u,w,f,f,k,g,u
28497,p,14.63,s,t,g,t,d,c,w,5.53,25.32,b,s,n,u,w,f,f,k,g,u
28498,p,8.85,f,t,k,t,d,c,b,4.16,21.65,b,s,n,u,w,f,f,k,g,u
28499,p,13.34,s,t,r,t,d,c,b,5.4,26.13,b,s,r,u,w,f,f,k,l,a
28500,p,11.66,f,t,g,t,d,c,b,4.36,24.26,b,s,r,u,w,f,f,k,d,a
28501,p,12.34,x,t,r,t,d,c,w,4.62,22.52,b,s,n,u,w,f,f,k,d,a
28502,p,12.26,f,t,g,t,d,c,n,5.24,22.37,b,s,n,u,w,f,f,k,l,a
28503,p,10.89,x,t,n,t,d,c,w,5.13,24.75,b,s,r,u,w,f,f,k,g,u
28504,p,13.08,f,t,n,t,d,c,n,5.09,26.07,b,s,g,u,w,f,f,k,l,u
28505,p,11.73,f,t,n,t,d,c,w,5.24,23.79,b,s,r,u,w,f,f,k,d,u
28506,p,17.76,s,t,r,t,d,c,n,5.65,27.13,b,s,g,u,w,f,f,k,l,a
28507,p,16.45,s,t,k,t,d,c,b,5.01,23.92,b,s,g,u,w,f,f,k,l,a
28508,p,11.23,f,t,g,t,d,c,n,4.92,22.66,b,s,r,u,w,f,f,k,l,a
28509,p,16.14,s,t,r,t,d,c,b,4.93,24.95,b,s,r,u,w,f,f,k,d,a
28510,p,13.12,f,t,k,t,d,c,n,5.08,21.32,b,s,r,u,w,f,f,k,g,a
28511,p,10.98,s,t,k,t,d,c,w,4.55,25.63,b,s,n,u,w,f,f,k,d,u
28512,p,13.39,f,t,k,t,d,c,n,4.94,25.0,b,s,g,u,w,f,f,k,d,a
28513,p,12.39,s,t,g,t,d,c,b,4.94,24.23,b,s,r,u,w,f,f,k,g,u
28514,p,14.86,f,t,g,t,d,c,b,4.96,22.91,b,s,r,u,w,f,f,k,l,a
